id,age,job
4141,62,1
4142,49,1
4143,48,1
4144,53,0
4145,25,0
4146,37,1
4147,19,0
4148,21,0
4149,22,0
4150,34,0
4151,57,1
4152,30,0
4153,19,1
4154,53,1
4155,63,1
4156,23,0
4157,62,0
4158,44,1
4159,32,0
4160,34,1
4161,44,0
4162,45,1
4163,50,0
4164,24,1
4165,37,1
4166,30,1
4167,54,0
4168,46,1
4169,35,1
4170,63,1
4171,64,1
4172,58,1
4173,48,1
4174,24,1
4175,18,1
4176,54,0
4177,38,0
4178,20,0
4179,27,1
4180,26,0
4181,54,1
4182,65,0
4183,28,1
4184,35,0
4185,39,0
4186,35,0
4187,30,0
4188,54,0
4189,48,1
4190,33,0
4191,28,0
4192,29,0
4193,60,1
4194,62,0
4195,46,0
4196,50,0
4197,56,0
4198,24,0
4199,27,0
4200,44,1
4201,22,1
4202,39,1
4203,40,1
4204,36,0
4205,47,0
4206,63,1
4207,22,1
4208,61,0
4209,42,0
4210,47,0
4211,60,0
4212,29,0
4213,21,0
4214,65,1
4215,25,1
4216,44,1
4217,39,1
4218,38,1
4219,20,1
4220,55,0
4221,30,1
4222,33,0
4223,60,0
4224,33,0
4225,38,0
4226,48,0
4227,44,0
4228,30,0
4229,25,0
4230,18,0
4231,23,1
4232,56,0
4233,56,0
4234,18,1
4235,22,1
4236,62,0
4237,53,1
4238,52,1
4239,53,0
4240,27,1
4241,47,1
4242,31,0
4243,47,1
4244,59,1
4245,21,0
4246,31,1
4247,44,0
4248,20,1
4249,30,1
4250,49,0
4251,20,1
4252,21,0
4253,29,0
4254,35,1
4255,43,1
4256,33,1
4257,39,0
4258,53,0
4259,43,1
4260,20,0
4261,41,1
4262,34,1
4263,33,1
4264,50,0
4265,33,0
4266,20,0
4267,48,1
4268,29,1
4269,30,1
4270,22,0
4271,55,1
4272,25,1
4273,26,1
4274,31,1
4275,41,1
4276,59,1
4277,58,1
4278,57,0
4279,21,0
4280,31,0
4281,32,1
4282,55,1
4283,56,1
4284,34,1
4285,61,1
4286,35,1
4287,29,0
4288,22,0
4289,31,0
4290,54,1
4291,59,1
4292,29,1
4293,61,0
4294,47,1
4295,62,0
4296,31,0
4297,57,0
4298,56,0
4299,48,0
4300,48,1
4301,52,1
4302,19,0
4303,24,1
4304,26,1
4305,35,0
4306,29,1
4307,26,1
4308,31,0
4309,28,1
4310,58,0
4311,40,0
4312,31,1
4313,44,1
4314,46,0
4315,36,1
4316,57,1
4317,24,1
4318,43,0
4319,61,0
4320,40,1
4321,46,1
4322,33,0
4323,21,1
4324,22,1
4325,61,1
4326,20,1
4327,45,0
4328,19,1
4329,40,0
4330,41,0
4331,61,0
4332,63,0
4333,53,0
4334,21,0
4335,27,1
4336,21,1
4337,27,0
4338,31,0
4339,18,0
4340,35,0
4341,54,1
4342,33,0
4343,27,1
4344,56,1
4345,53,1
4346,18,0
4347,32,1
4348,22,1
4349,51,0
4350,25,0
4351,38,0
4352,40,0
4353,53,0
4354,51,1
4355,58,1
4356,62,0
4357,20,1
4358,40,1
4359,55,0
4360,51,0
4361,27,1
4362,57,1
4363,23,0
4364,54,0
4365,43,0
4366,39,1
4367,63,1
4368,40,1
4369,48,1
4370,21,1
4371,39,0
4372,49,1
4373,58,1
4374,48,1
4375,58,0
4376,59,0
4377,48,1
4378,34,0
4379,29,1
4380,27,0
4381,19,0
4382,40,0
4383,63,0
4384,48,1
4385,62,0
4386,55,0
4387,49,1
4388,61,1
4389,54,1
4390,44,0
4391,64,0
4392,32,1
4393,39,1
4394,48,0
4395,33,0
4396,35,0
4397,34,0
4398,49,1
4399,34,1
4400,24,1
4401,56,1
4402,41,1
4403,53,1
4404,40,0
4405,28,1
4406,25,0
4407,61,0
4408,30,0
4409,53,0
4410,18,1
4411,31,0
4412,21,1
4413,30,0
4414,24,0
4415,49,0
4416,27,0
4417,22,0
4418,36,1
4419,40,1
4420,34,0
4421,33,0
4422,61,1
4423,34,1
4424,36,1
4425,35,1
4426,61,0
4427,52,1
4428,41,0
4429,37,1
4430,30,1
4431,61,0
4432,32,1
4433,45,1
4434,35,1
4435,27,0
4436,37,0
4437,34,1
4438,19,0
4439,34,1
4440,55,0
4441,48,1
4442,18,0
4443,60,0
4444,51,0
4445,39,1
4446,65,1
4447,59,1
4448,51,1
4449,46,0
4450,65,0
4451,45,0
4452,55,1
4453,52,0
4454,55,0
4455,28,0
4456,55,0
4457,63,0
4458,45,0
4459,44,1
4460,18,0
4461,55,1
4462,49,0
4463,45,1
4464,39,0
4465,32,0
4466,38,0
4467,53,1
4468,58,0
4469,38,1
4470,49,1
4471,50,0
4472,34,1
4473,59,1
4474,38,1
4475,63,0
4476,21,0
4477,58,1
4478,57,0
4479,57,1
4480,45,0
4481,34,1
4482,40,1
4483,54,1
4484,31,1
4485,45,1
4486,19,0
4487,30,0
4488,39,0
4489,64,0
4490,63,1
4491,44,0
4492,45,0
4493,24,1
4494,18,0
4495,25,1
4496,20,0
4497,63,0
4498,45,1
4499,39,0
4500,26,1
4501,52,0
4502,37,0
4503,61,0
4504,32,1
4505,47,1
4506,65,1
4507,59,0
4508,37,0
4509,18,1
4510,33,1
4511,25,1
4512,63,0
4513,58,1
4514,57,0
4515,39,1
4516,51,0
4517,27,1
4518,34,1
4519,26,1
4520,30,1
4521,27,0
4522,20,0
4523,51,1
4524,65,0
4525,27,1
4526,63,1
4527,18,0
4528,51,1
4529,30,0
4530,23,1
4531,34,0
4532,35,1
4533,64,1
4534,41,0
4535,22,1
4536,25,1
4537,28,0
4538,65,0
4539,37,1
4540,54,1
4541,49,1
4542,41,0
4543,39,0
4544,49,0
4545,24,1
4546,42,0
4547,26,1
4548,52,0
4549,26,1
4550,62,1
4551,26,1
4552,42,0
4553,39,0
4554,63,1
4555,29,0
4556,20,1
4557,20,0
4558,40,1
4559,48,1
4560,29,1
4561,31,1
4562,31,1
4563,51,1
4564,23,0
4565,26,0
4566,28,1
4567,19,1
4568,42,0
4569,57,1
4570,52,1
4571,40,0
4572,45,0
4573,62,0
4574,25,0
4575,37,1
4576,20,0
4577,42,1
4578,39,1
4579,58,1
4580,55,1
4581,18,0
4582,44,1
4583,43,1
4584,53,1
4585,41,1
4586,45,0
4587,50,0
4588,53,1
4589,28,0
4590,44,0
4591,44,0
4592,53,0
4593,39,1
4594,43,0
4595,27,1
4596,33,0
4597,29,1
4598,31,1
4599,65,0
4600,43,1
4601,65,1
4602,64,1
4603,26,0
4604,25,0
4605,18,0
4606,28,1
4607,41,0
4608,40,0
4609,57,1
4610,52,1
4611,64,1
4612,20,1
4613,23,1
4614,26,1
4615,64,0
4616,48,0
4617,21,0
4618,50,0
4619,32,0
4620,32,0
4621,34,1
4622,60,1
4623,49,0
4624,54,1
4625,29,1
4626,50,1
4627,43,0
4628,53,0
4629,28,0
4630,60,0
4631,42,1
4632,27,1
4633,24,0
4634,41,0
4635,26,0
4636,53,0
4637,30,0
4638,32,0
4639,63,0
4640,41,0
4641,40,1
4642,41,1
4643,64,0
4644,47,1
4645,32,1
4646,50,1
4647,42,1
4648,27,0
4649,21,1
4650,40,1
4651,63,1
4652,62,0
4653,41,0
4654,21,0
4655,46,1
4656,42,0
4657,62,1
4658,24,0
4659,36,0
4660,61,0
4661,54,0
4662,34,0
4663,21,0
4664,22,0
4665,51,0
4666,19,0
4667,38,1
4668,41,1
4669,62,1
4670,21,1
4671,33,1
4672,22,0
4673,38,0
4674,19,1
4675,22,1
4676,19,1
4677,58,1
4678,33,0
4679,40,1
4680,36,1
4681,43,0
4682,36,0
4683,49,1
4684,23,0
4685,64,0
4686,43,0
4687,42,1
4688,30,1
4689,32,0
4690,57,0
4691,57,1
4692,26,1
4693,31,0
4694,32,1
4695,53,0
4696,33,0
4697,25,1
4698,58,0
4699,36,0
4700,40,0
4701,22,1
4702,65,0
4703,54,1
4704,19,0
4705,37,0
4706,53,1
4707,58,1
4708,47,1
4709,26,1
4710,37,1
4711,41,0
4712,21,1
4713,38,0
4714,32,0
4715,61,1
4716,54,1
4717,20,0
4718,40,0
4719,31,1
4720,44,1
4721,27,0
4722,64,1
4723,35,1
4724,27,0
4725,63,1
4726,18,0
4727,29,0
4728,56,1
4729,25,0
4730,39,1
4731,48,1
4732,61,1
4733,47,1
4734,57,0
4735,26,0
4736,43,0
4737,29,1
4738,45,1
4739,27,0
4740,38,0
4741,52,1
4742,29,0
4743,35,0
4744,26,1
4745,64,0
4746,56,0
4747,31,0
4748,50,0
4749,42,0
4750,21,1
4751,20,1
4752,55,0
4753,51,1
4754,48,0
4755,42,0
4756,24,1
4757,45,0
4758,38,1
4759,34,1
4760,43,1
4761,24,0
4762,43,0
4763,38,1
4764,57,1
4765,35,1
4766,63,0
4767,63,1
4768,38,0
4769,23,1
4770,49,1
4771,65,1
4772,18,1
4773,39,1
4774,36,0
4775,55,0
4776,24,0
4777,37,0
4778,29,0
4779,55,0
4780,57,0
4781,24,1
4782,38,1
4783,53,1
4784,54,1
4785,62,0
4786,48,1
4787,37,1
4788,27,0
4789,64,1
4790,43,1
4791,23,1
4792,33,0
4793,65,1
4794,54,0
4795,59,0
4796,30,0
4797,22,0
4798,56,0
4799,54,0
4800,62,1
4801,43,0
4802,29,0
4803,44,1
4804,42,0
4805,58,1
4806,33,0
4807,30,0
4808,40,1
4809,46,0
4810,53,1
4811,58,0
4812,51,0
4813,21,0
4814,35,1
4815,24,1
4816,62,0
4817,37,0
4818,51,0
4819,49,0
4820,49,1
4821,21,1
4822,42,0
4823,18,1
4824,23,0
4825,35,1
4826,58,0
4827,27,0
4828,52,1
4829,62,1
4830,54,1
4831,25,1
4832,39,0
4833,31,1
4834,23,1
4835,43,1
4836,29,0
4837,56,1
4838,21,1
4839,21,1
4840,59,1
4841,34,0
4842,60,0
4843,30,0
4844,47,0
4845,39,1
4846,57,1
4847,28,0
4848,37,0
4849,37,1
4850,24,1
4851,28,0
4852,56,1
4853,51,1
4854,62,1
4855,44,0
4856,26,1
4857,32,1
4858,33,1
4859,39,0
4860,38,1
4861,54,1
4862,52,0
4863,19,0
4864,41,1
4865,27,0
4866,26,0
4867,61,1
4868,38,0
4869,57,0
4870,29,1
4871,62,1
4872,22,1
4873,54,1
4874,21,1
4875,20,1
4876,54,0
4877,58,0
4878,32,1
4879,37,0
4880,33,0
4881,47,1
4882,23,1
4883,49,1
4884,40,0
4885,33,1
4886,47,0
4887,34,0
4888,32,1
4889,42,0
4890,41,0
4891,52,0
4892,35,0
4893,44,0
4894,50,0
4895,25,1
4896,21,1
4897,61,0
4898,38,1
4899,55,1
4900,37,0
4901,41,0
4902,63,0
4903,50,1
4904,37,1
4905,48,0
4906,43,0
4907,29,0
4908,60,1
4909,33,0
4910,49,1
4911,41,0
4912,49,0
4913,43,0
4914,31,0
4915,31,0
4916,44,0
4917,34,0
4918,47,1
4919,48,1
4920,29,1
4921,60,0
4922,23,1
4923,29,0
4924,58,1
4925,49,1
4926,64,1
4927,46,1
4928,56,1
4929,40,0
4930,58,1
4931,45,0
4932,44,1
4933,37,1
4934,49,1
4935,40,1
4936,56,0
4937,46,1
4938,32,1
4939,53,1
4940,44,1
4941,24,0
4942,52,0
4943,58,1
4944,36,0
4945,50,0
4946,40,0
4947,60,1
4948,34,1
4949,32,1
4950,36,1
4951,50,1
4952,64,1
4953,34,0
4954,46,0
4955,59,1
4956,50,1
4957,23,0
4958,45,1
4959,55,0
4960,64,0
4961,61,0
4962,47,1
4963,28,0
4964,59,1
4965,36,0
4966,55,1
4967,29,0
4968,47,1
4969,26,0
4970,59,0
4971,63,0
4972,28,1
4973,38,1
4974,46,1
4975,54,0
4976,43,0
4977,63,1
4978,52,1
4979,51,1
4980,47,1
4981,64,0
4982,52,1
4983,23,1
4984,39,1
4985,47,0
4986,25,0
4987,56,1
4988,32,0
4989,57,1
4990,64,0
4991,43,1
4992,25,1
4993,18,1
4994,58,1
4995,51,0
4996,60,0
4997,61,1
4998,47,1
4999,57,0
5000,25,1
5001,62,1
5002,37,0
5003,32,1
5004,39,1
5005,44,1
5006,58,0
5007,43,1
5008,24,1
5009,47,0
5010,43,1
5011,58,1
5012,24,1
5013,20,0
5014,57,1
5015,33,1
5016,47,0
5017,19,0
5018,32,1
5019,55,1
5020,61,0
5021,42,1
5022,58,0
5023,32,1
5024,57,1
5025,37,0
5026,26,0
5027,51,0
5028,58,0
5029,29,0
5030,24,1
5031,53,0
5032,33,0
5033,23,1
5034,60,1
5035,24,1
5036,37,0
5037,58,1
5038,22,0
5039,24,1
5040,45,0
5041,62,1
5042,51,0
5043,32,1
5044,43,0
5045,31,0
5046,25,0
5047,45,1
5048,65,1
5049,58,1
5050,46,1
5051,51,1
5052,40,1
5053,46,0
5054,25,0
5055,24,0
5056,30,1
5057,41,0
5058,52,1
5059,36,0
5060,60,0
5061,58,0
5062,46,0
5063,58,1
5064,41,0
5065,52,0
5066,22,1
5067,47,0
5068,59,0
5069,29,1
5070,24,0
5071,55,0
5072,25,1
5073,26,0
5074,47,1
5075,28,0
5076,45,1
5077,34,0
5078,31,0
5079,21,0
5080,36,1
5081,45,1
5082,48,1
5083,64,0
5084,49,0
5085,64,0
5086,44,1
5087,55,1
5088,41,1
5089,33,0
5090,35,1
5091,28,1
5092,36,1
5093,30,1
5094,57,0
5095,26,1
5096,55,1
5097,35,1
5098,28,1
5099,65,0
5100,59,0
5101,43,0
5102,29,0
5103,58,0
5104,43,1
5105,62,1
5106,44,1
5107,18,1
5108,31,0
5109,50,1
5110,57,1
5111,46,0
5112,50,1
5113,34,0
5114,60,1
5115,21,1
5116,55,0
5117,65,1
5118,65,0
5119,64,1
5120,22,0
5121,35,1
5122,18,0
5123,52,0
5124,28,0
5125,20,1
5126,61,0
5127,34,1
5128,26,0
5129,43,0
5130,63,1
5131,20,1
5132,47,0
5133,32,0
5134,20,0
5135,19,0
5136,55,1
5137,35,0
5138,56,1
5139,48,0
5140,31,1
5141,52,0
5142,57,0
5143,64,0
5144,65,1
5145,58,0
5146,27,0
5147,62,0
5148,47,1
5149,54,0
5150,36,1
5151,56,1
5152,49,1
5153,42,1
5154,43,1
5155,20,1
5156,22,0
5157,65,0
5158,30,0
5159,29,1
5160,62,1
5161,61,1
5162,19,0
5163,19,1
5164,24,0
5165,24,0
5166,43,1
5167,29,0
5168,58,1
5169,32,1
5170,37,0
5171,61,1
5172,20,1
5173,61,0
5174,32,1
5175,54,0
5176,35,1
5177,61,0
5178,19,1
5179,25,0
5180,56,0
5181,55,0
5182,31,0
5183,18,1
5184,24,0
5185,30,0
5186,41,0
5187,35,1
5188,45,0
5189,37,1
5190,31,1
5191,35,0
5192,31,1
5193,35,0
5194,55,1
5195,52,0
5196,43,0
5197,22,1
5198,58,1
5199,34,1
5200,57,0
5201,52,0
5202,49,0
5203,26,0
5204,57,0
5205,56,0
5206,39,1
5207,25,1
5208,62,0
5209,33,0
5210,26,1
5211,55,1
5212,55,0
5213,27,0
5214,39,0
5215,53,0
5216,55,0
5217,25,1
5218,39,0
5219,27,1
5220,60,1
5221,45,1
5222,22,1
5223,29,1
5224,45,0
5225,21,1
5226,61,0
5227,48,1
5228,63,0
5229,52,1
5230,65,0
5231,31,0
5232,38,1
5233,31,1
5234,21,1
5235,45,1
5236,65,1
5237,43,0
5238,65,0
5239,59,1
5240,36,1
5241,32,1
5242,35,0
5243,62,0
5244,32,0
5245,53,1
5246,43,0
5247,55,1
5248,20,0
5249,52,1
5250,39,1
5251,48,0
5252,43,0
5253,38,1
5254,46,0
5255,32,0
5256,38,1
5257,54,0
5258,30,0
5259,32,0
5260,35,1
5261,23,1
5262,42,0
5263,29,1
5264,45,0
5265,61,0
5266,27,0
5267,39,0
5268,54,0
5269,43,0
5270,45,1
5271,59,0
5272,27,0
5273,55,0
5274,47,0
5275,24,0
5276,24,0
5277,43,0
5278,36,0
5279,34,1
5280,49,1
5281,54,1
5282,43,1
5283,42,0
5284,53,1
5285,52,0
5286,65,1
5287,39,0
5288,62,0
5289,53,0
5290,24,0
5291,61,1
5292,34,0
5293,57,1
5294,18,1
5295,58,0
5296,37,0
5297,55,1
5298,57,0
5299,63,0
5300,50,0
5301,49,1
5302,36,1
5303,51,0
5304,22,0
5305,43,0
5306,56,1
5307,54,1
5308,26,1
5309,39,1
5310,43,0
5311,20,0
5312,42,1
5313,35,1
5314,58,1
5315,23,0
5316,52,1
5317,57,1
5318,65,1
5319,57,0
5320,35,1
5321,19,1
5322,58,1
5323,65,1
5324,23,0
5325,52,1
5326,65,0
5327,32,1
5328,62,1
5329,37,0
5330,52,0
5331,23,1
5332,37,1
5333,39,0
5334,54,1
5335,64,0
5336,25,1
5337,34,1
5338,36,1
5339,27,1
5340,37,1
5341,27,0
5342,48,1
5343,49,1
5344,57,1
5345,48,0
5346,32,1
5347,20,1
5348,29,0
5349,20,1
5350,30,0
5351,51,0
5352,48,0
5353,50,1
5354,19,1
5355,43,0
5356,47,0
5357,36,1
5358,63,0
5359,60,1
5360,22,1
5361,18,1
5362,38,0
5363,29,1
5364,29,0
5365,31,1
5366,62,1
5367,52,0
5368,27,1
5369,62,0
5370,39,1
5371,60,0
5372,53,1
5373,35,1
5374,18,0
5375,57,0
5376,20,0
5377,53,0
5378,27,1
5379,63,0
5380,30,1
5381,26,0
5382,46,0
5383,21,0
5384,29,0
5385,46,1
5386,41,0
5387,57,0
5388,60,0
5389,50,1
5390,59,1
5391,57,0
5392,65,0
5393,27,0
5394,60,1
5395,55,1
5396,43,0
5397,48,0
5398,58,0
5399,23,1
5400,36,0
5401,29,0
5402,46,1
5403,28,0
5404,44,1
5405,21,1
5406,33,1
5407,34,1
5408,26,0
5409,27,0
5410,62,0
5411,24,0
5412,18,1
5413,30,1
5414,26,0
5415,35,0
5416,39,1
5417,32,1
5418,36,0
5419,54,1
5420,58,1
5421,27,1
5422,27,1
5423,51,0
5424,34,1
5425,50,1
5426,30,1
5427,34,0
5428,44,0
5429,58,1
5430,28,1
5431,42,1
5432,22,1
5433,65,0
5434,54,1
5435,45,1
5436,35,0
5437,22,0
5438,53,0
5439,30,0
5440,64,1
5441,36,1
5442,26,0
5443,51,1
5444,51,1
5445,25,1
5446,59,1
5447,45,1
5448,48,1
5449,58,1
5450,39,1
5451,45,1
5452,26,1
5453,60,0
5454,37,1
5455,25,0
5456,64,0
5457,33,1
5458,21,1
5459,40,1
5460,47,0
5461,54,1
5462,44,0
5463,30,0
5464,38,1
5465,26,1
5466,21,1
5467,22,1
5468,22,0
5469,32,1
5470,29,0
5471,44,0
5472,39,0
5473,18,0
5474,32,1
5475,28,0
5476,21,1
5477,51,0
5478,30,0
5479,26,0
5480,35,0
5481,55,1
5482,46,0
5483,36,0
5484,49,0
5485,51,0
5486,61,1
5487,39,1
5488,23,1
5489,61,1
5490,52,0
5491,29,1
5492,38,1
5493,63,0
5494,34,1
5495,18,1
5496,57,1
5497,46,0
5498,32,0
5499,54,0
5500,56,1
5501,24,0
5502,21,0
5503,49,1
5504,27,1
5505,22,1
5506,44,0
5507,25,0
5508,49,0
5509,63,1
5510,22,1
5511,50,1
5512,49,1
5513,24,0
5514,20,1
5515,48,0
5516,29,1
5517,20,0
5518,23,1
5519,45,0
5520,60,1
5521,20,0
5522,32,1
5523,54,1
5524,28,0
5525,48,1
5526,18,1
5527,65,0
5528,61,1
5529,65,1
5530,30,0
5531,52,1
5532,27,0
5533,47,0
5534,24,1
5535,21,1
5536,53,1
5537,47,0
5538,62,1
5539,57,0
5540,37,1
5541,21,0
5542,54,0
5543,53,0
5544,25,0
5545,27,0
5546,45,1
5547,41,0
5548,22,1
5549,58,1
5550,64,1
5551,43,0
5552,43,0
5553,21,0
5554,26,1
5555,47,1
5556,35,0
5557,32,0
5558,28,0
5559,59,0
5560,53,0
5561,29,0
5562,36,1
5563,54,1
5564,39,0
5565,48,1
5566,55,1
5567,19,0
5568,25,1
5569,25,1
5570,30,1
5571,46,1
5572,24,1
5573,64,1
5574,60,1
5575,26,0
5576,55,1
5577,54,1
5578,29,1
5579,43,0
5580,54,0
5581,62,1
5582,60,0
5583,56,0
5584,42,1
5585,63,0
5586,54,0
5587,42,0
5588,27,0
5589,52,1
5590,61,1
5591,40,1
5592,51,0
5593,31,1
5594,55,1
5595,18,1
5596,19,1
5597,51,0
5598,53,0
5599,36,1
5600,61,0
5601,60,0
5602,31,1
5603,29,1
5604,58,1
5605,29,1
5606,58,0
5607,33,1
5608,25,0
5609,21,0
5610,43,1
5611,25,1
5612,27,1
5613,47,1
5614,38,0
5615,21,0
5616,32,0
5617,22,1
5618,57,1
5619,58,0
5620,19,1
5621,19,0
5622,40,1
5623,61,0
5624,45,1
5625,49,0
5626,52,0
5627,59,1
5628,24,1
5629,49,1
5630,31,1
5631,63,0
5632,23,0
5633,46,0
5634,53,0
5635,40,1
5636,39,1
5637,61,0
5638,42,0
5639,51,0
5640,59,0
5641,63,1
5642,54,0
5643,56,0
5644,62,0
5645,31,1
5646,64,1
5647,51,0
5648,64,1
5649,26,1
5650,32,1
5651,63,1
5652,51,0
5653,51,1
5654,31,1
5655,48,1
5656,64,0
5657,34,0
5658,51,1
5659,35,1
5660,56,1
5661,28,0
5662,25,0
5663,23,1
5664,58,0
5665,46,0
5666,24,0
5667,24,1
5668,19,0
5669,56,1
5670,29,1
5671,58,1
5672,57,1
5673,60,0
5674,34,0
5675,62,0
5676,43,0
5677,40,1
5678,56,1
5679,47,1
5680,34,0
5681,20,1
5682,52,0
5683,58,0
5684,47,0
5685,34,0
5686,39,0
5687,25,0
5688,53,0
5689,38,1
5690,43,1
5691,36,1
5692,65,0
5693,65,1
5694,38,1
5695,42,1
5696,51,1
5697,23,1
5698,33,0
5699,23,0
5700,41,1
5701,23,1
5702,60,1
5703,62,1
5704,24,1
5705,41,1
5706,29,1
5707,24,0
5708,62,1
5709,41,1
5710,38,0
5711,58,1
5712,47,1
5713,41,1
5714,45,1
5715,64,1
5716,56,0
5717,32,1
5718,42,1
5719,22,1
5720,60,0
5721,26,1
5722,29,0
5723,40,0
5724,61,0
5725,65,0
5726,54,0
5727,62,0
5728,32,1
5729,59,1
5730,18,1
5731,64,1
5732,41,0
5733,40,0
5734,35,0
5735,28,0
5736,29,1
5737,36,0
5738,47,0
5739,22,1
5740,39,1
5741,57,0
5742,51,0
5743,57,0
5744,49,0
5745,21,0
5746,48,0
5747,18,1
5748,28,0
5749,58,0
5750,55,1
5751,19,0
5752,63,0
5753,49,1
5754,40,0
5755,33,0
5756,33,0
5757,52,0
5758,41,1
5759,42,1
5760,34,0
5761,20,1
5762,64,0
5763,32,0
5764,31,0
5765,23,0
5766,61,1
5767,28,0
5768,26,1
5769,56,1
5770,34,1
5771,22,1
5772,32,1
5773,62,0
5774,56,1
5775,62,0
5776,34,0
5777,27,1
5778,43,1
5779,31,1
5780,51,0
5781,61,0
5782,58,0
5783,22,0
5784,22,0
5785,52,1
5786,35,1
5787,28,1
5788,51,0
5789,21,0
5790,45,0
5791,48,1
5792,65,1
5793,38,1
5794,52,1
5795,59,0
5796,25,1
5797,20,1
5798,25,0
5799,60,1
5800,46,0
5801,49,1
5802,19,1
5803,18,0
5804,53,1
5805,48,1
5806,63,0
5807,46,1
5808,19,0
5809,21,0
5810,47,0
5811,31,1
5812,35,1
5813,64,1
5814,60,1
5815,59,1
5816,51,0
5817,32,0
5818,32,1
5819,59,1
5820,28,1
5821,33,1
5822,19,0
5823,62,0
5824,26,1
5825,25,1
5826,23,1
5827,62,0
5828,49,1
5829,40,1
5830,64,0
5831,48,1
5832,46,1
5833,52,1
5834,21,0
5835,60,1
5836,52,0
5837,24,0
5838,25,0
5839,45,0
5840,34,0
5841,44,0
5842,22,0
5843,40,1
5844,19,1
5845,31,1
5846,28,1
5847,61,1
5848,37,1
5849,40,1
5850,63,0
5851,29,1
5852,47,1
5853,52,0
5854,35,0
5855,64,1
5856,34,0
5857,63,0
5858,54,0
5859,38,0
5860,29,1
5861,42,1
5862,34,1
5863,46,1
5864,22,1
5865,28,1
5866,21,1
5867,32,1
5868,61,1
5869,27,0
5870,46,1
5871,24,1
5872,54,1
5873,21,0
5874,42,0
5875,19,1
5876,46,0
5877,48,1
5878,46,1
5879,39,1
5880,55,0
5881,62,0
5882,48,1
5883,19,1
5884,58,1
5885,23,0
5886,23,1
5887,50,1
5888,27,1
5889,47,0
5890,52,0
5891,44,1
5892,26,0
5893,63,0
5894,37,1
5895,31,1
5896,41,1
5897,50,0
5898,42,1
5899,45,1
5900,41,1
5901,53,1
5902,54,0
5903,54,0
5904,34,1
5905,32,1
5906,65,0
5907,41,1
5908,49,0
5909,53,0
5910,47,0
5911,25,0
5912,23,0
5913,31,0
5914,31,1
5915,29,1
5916,26,0
5917,42,1
5918,30,1
5919,38,1
5920,48,0
5921,44,1
5922,26,1
5923,38,0
5924,36,1
5925,53,1
5926,63,0
5927,21,0
5928,24,0
5929,33,1
5930,52,1
5931,48,0
5932,55,1
5933,29,1
5934,28,0
5935,44,1
5936,44,0
5937,33,1
5938,28,0
5939,25,0
5940,32,1
5941,52,0
5942,23,1
5943,21,1
5944,40,1
5945,55,1
5946,41,1
5947,52,0
5948,58,0
5949,41,1
5950,29,1
5951,59,0
5952,37,1
5953,38,0
5954,60,0
5955,62,1
5956,50,0
5957,45,0
5958,37,0
5959,62,0
5960,53,1
5961,30,1
5962,61,0
5963,34,0
5964,49,0
5965,57,1
5966,28,0
5967,50,1
5968,60,0
5969,53,0
5970,54,1
5971,58,0
5972,37,0
5973,53,0
5974,53,1
5975,44,1
5976,35,1
5977,36,1
5978,23,1
5979,26,1
5980,23,0
5981,36,1
5982,41,0
5983,56,1
5984,22,1
5985,41,1
5986,20,1
5987,28,1
5988,54,0
5989,34,1
5990,57,0
5991,54,0
5992,34,1
5993,32,1
5994,53,1
5995,40,1
5996,31,0
5997,28,1
5998,63,0
5999,51,0
6000,43,1
6001,23,1
6002,29,1
6003,58,1
6004,64,0
6005,56,0
6006,29,1
6007,36,0
6008,59,1
6009,55,1
6010,65,1
6011,55,0
6012,55,0
6013,61,1
6014,35,0
6015,43,1
6016,39,0
6017,43,1
6018,65,1
6019,37,1
6020,47,0
6021,25,0
6022,20,1
6023,62,0
6024,55,0
6025,43,1
6026,34,1
6027,62,0
6028,25,0
6029,46,1
6030,56,1
6031,50,0
6032,39,1
6033,30,0
6034,21,1
6035,61,1
6036,41,1
6037,46,0
6038,44,1
6039,34,1
6040,53,1
6041,26,1
6042,18,0
6043,20,0
6044,20,0
6045,57,1
6046,54,1
6047,42,0
6048,19,1
6049,23,1
6050,56,1
6051,25,0
6052,32,0
6053,30,0
6054,46,1
6055,61,0
6056,63,1
6057,20,1
6058,51,1
6059,27,0
6060,30,0
6061,60,0
6062,18,1
6063,63,0
6064,63,0
6065,29,0
6066,28,0
6067,42,0
6068,33,1
6069,60,1
6070,41,1
6071,33,1
6072,23,1
6073,19,1
6074,39,0
6075,51,0
6076,21,1
6077,65,0
6078,36,0
6079,47,1
6080,31,0
6081,30,1
6082,57,0
6083,43,0
6084,29,0
6085,23,1
6086,34,1
6087,53,0
6088,48,1
6089,48,0
6090,62,0
6091,63,0
6092,50,0
6093,34,1
6094,36,0
6095,62,0
6096,19,0
6097,35,1
6098,27,1
6099,23,0
6100,47,1
6101,60,1
6102,23,1
6103,29,1
6104,33,0
6105,37,0
6106,36,0
6107,54,0
6108,58,0
6109,35,0
6110,23,1
6111,57,0
6112,39,0
6113,46,0
6114,22,0
6115,65,0
6116,51,1
6117,19,0
6118,55,0
6119,59,0
6120,41,0
6121,51,1
6122,57,1
6123,27,1
6124,35,0
6125,34,1
6126,34,1
6127,23,1
6128,33,1
6129,56,0
6130,65,1
6131,34,0
6132,54,0
6133,61,0
6134,19,1
6135,59,1
6136,29,0
6137,49,1
6138,61,0
6139,65,1
